"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"AKAP11",0.000549687626006192,0.342282158730532,0.233,0.155,1,"COPD","AKAP11"
"TMEM242",0.000551156439581454,0.448998357916673,0.156,0.092,1,"COPD","TMEM242"
"SLC39A6",0.000553751599524536,0.481489913805182,0.246,0.166,1,"COPD","SLC39A6"
"SYNE4",0.000555337629655414,0.509954733130638,0.128,0.071,1,"COPD","SYNE4"
"ZCWPW1",0.00055638591957129,0.343804727522493,0.245,0.165,1,"COPD","ZCWPW1"
"TIPARP",0.000559998220757705,0.397471520526481,0.327,0.241,1,"COPD","TIPARP"
"RBM38",0.000563510804537353,0.317783543891611,0.403,0.309,1,"COPD","RBM38"
"CHMP4C",0.000567435262925862,0.437322021650291,0.136,0.076,1,"COPD","CHMP4C"
"PSIP1",0.00057154269714561,0.327811108188578,0.53,0.431,1,"COPD","PSIP1"
"EIF1AY",0.000572475177848675,0.481197457034328,0.178,0.113,1,"COPD","EIF1AY"
"LLPH",0.000573096398482266,0.48422333173586,0.169,0.103,1,"COPD","LLPH"
"FKBP2",0.000574320935120027,0.339167909817433,0.602,0.518,1,"COPD","FKBP2"
"MAGEH1",0.000577555993287154,0.679824900512939,0.123,0.067,1,"COPD","MAGEH1"
"FAM217B",0.000581138105826958,0.26038764785282,0.177,0.108,1,"COPD","FAM217B"
"RNF126",0.000582770247017987,0.472081051319855,0.207,0.136,1,"COPD","RNF126"
"IL10RB",0.000585626568815735,0.438568711165847,0.204,0.132,1,"COPD","IL10RB"
"MRPL48",0.000587351762965528,0.465302215398344,0.312,0.23,1,"COPD","MRPL48"
"GNL1",0.000588662783919408,0.24614215638881,0.256,0.174,1,"COPD","GNL1"
"JAG2",0.000591132709311348,0.50049968141258,0.111,0.059,1,"COPD","JAG2"
"HAUS1",0.000592656699418678,0.495289139820239,0.141,0.082,1,"COPD","HAUS1"
"ARL5B",0.00059681643406079,0.355029949260284,0.183,0.114,1,"COPD","ARL5B"
"CYLD",0.000597538007674894,0.39878594903507,0.161,0.097,1,"COPD","CYLD"
"TMEM138",0.000600215148461813,0.267883800549566,0.288,0.204,1,"COPD","TMEM138"
"PGM3",0.000600896416028816,0.422930390702585,0.147,0.087,1,"COPD","PGM3"
"SLC25A1",0.000601446945834507,0.417861187012523,0.216,0.144,1,"COPD","SLC25A1"
"PHKG1",0.000602199723557403,0.879321094616761,0.101,0.052,1,"COPD","PHKG1"
"GOSR1",0.000606707172340035,0.289619761705663,0.359,0.266,1,"COPD","GOSR1"
"CCDC181",0.000608547411588684,0.351397893263246,0.558,0.471,1,"COPD","CCDC181"
"ASNSD1",0.000611059278764109,0.593731150059985,0.177,0.111,1,"COPD","ASNSD1"
"CREBZF",0.000619316830737711,0.0794524778682362,0.262,0.176,1,"COPD","CREBZF"
"LRRC56",0.000623823435907926,0.260246683242993,0.302,0.212,1,"COPD","LRRC56"
"HADH",0.000626166613345523,0.270052225488218,0.456,0.357,1,"COPD","HADH"
"CNOT1",0.00062989288093681,0.342028831079095,0.442,0.342,1,"COPD","CNOT1"
"CCPG1",0.000632463825305674,0.355892197930087,0.471,0.385,1,"COPD","CCPG1"
"SMKR1",0.000634500706507075,0.490822389433617,0.256,0.177,1,"COPD","SMKR1"
"WDR43",0.000637683160787998,0.438343870615125,0.224,0.147,1,"COPD","WDR43"
"LCA5L",0.00064033347653182,0.268860917734645,0.424,0.328,1,"COPD","LCA5L"
"FMO5",0.000640653499830764,0.473454252623306,0.159,0.095,1,"COPD","FMO5"
"GPR137",0.000642850582160188,0.536274928557386,0.22,0.151,1,"COPD","GPR137"
"AGBL5",0.00064419672943708,0.371229159403665,0.246,0.168,1,"COPD","AGBL5"
"OARD1",0.000647316491594199,0.416726167340299,0.38,0.293,1,"COPD","OARD1"
"HPS4",0.000650927107087735,0.268226530136066,0.222,0.146,1,"COPD","HPS4"
"RGMB",0.000651010747969508,0.312914617678087,0.152,0.09,1,"COPD","RGMB"
"COLCA2",0.000652519811393683,0.496123086320102,0.152,0.092,1,"COPD","COLCA2"
"CDKN1A",0.00065470239205853,0.288914507990597,0.449,0.361,1,"COPD","CDKN1A"
"AKR1C3",0.000656998922416461,0.501816694403517,0.375,0.293,1,"COPD","AKR1C3"
"AKAP17A",0.000659605916913459,0.178609449194784,0.191,0.119,1,"COPD","AKAP17A"
"DAP",0.000661268908890996,0.173833317334525,0.323,0.227,1,"COPD","DAP"
"STK25",0.000663456650309508,0.29776292247735,0.198,0.13,1,"COPD","STK25"
"EIF4G1",0.000666764077139961,0.162857404746176,0.365,0.266,1,"COPD","EIF4G1"
"GPAT4",0.000669108342120867,0.573434649190322,0.154,0.092,1,"COPD","GPAT4"
"PTGES2",0.00067226577865713,0.376786095771262,0.168,0.103,1,"COPD","PTGES2"
"CRB3",0.000683801222569974,0.491496031444652,0.177,0.111,1,"COPD","CRB3"
"TKT",0.000689474858917086,0.329807147566213,0.503,0.399,1,"COPD","TKT"
"F3",0.000692151313177475,0.161846261311892,0.214,0.138,1,"COPD","F3"
"KLC4",0.000693794059121369,0.289420866954285,0.166,0.101,1,"COPD","KLC4"
"SNHG15",0.000707543219386888,0.744813693907428,0.101,0.052,1,"COPD","SNHG15"
"HEXB",0.000722805022499752,0.534948270017775,0.227,0.155,1,"COPD","HEXB"
"HSPH1",0.000728322780675174,0.279267467473854,0.702,0.647,1,"COPD","HSPH1"
"NDUFV3",0.000732648942078969,0.333750232802622,0.49,0.395,1,"COPD","NDUFV3"
"FANCF",0.000735690550037433,0.364452883106212,0.227,0.152,1,"COPD","FANCF"
"MPC1",0.000736860021801428,0.297333679442088,0.341,0.254,1,"COPD","MPC1"
"ZC3H12A",0.000740458504830669,0.381530683551162,0.186,0.119,1,"COPD","ZC3H12A"
"PRRC2A",0.000743608209413407,0.228920879922331,0.319,0.231,1,"COPD","PRRC2A"
"PGGT1B",0.000748263138854484,0.208839607018578,0.204,0.128,1,"COPD","PGGT1B"
"AP4M1",0.000748939608820485,0.394708723580521,0.294,0.214,1,"COPD","AP4M1"
"CBX1",0.000749145284879849,0.379648600046989,0.222,0.151,1,"COPD","CBX1"
"ENPP4",0.000754990835416569,0.364683287623543,0.348,0.26,1,"COPD","ENPP4"
"MCUR1",0.000759558413692385,0.50193282226171,0.207,0.139,1,"COPD","MCUR1"
"TMA16",0.000768048214870798,0.568980704393152,0.168,0.105,1,"COPD","TMA16"
"ACAT2",0.000770969471447047,0.739319074836645,0.142,0.084,1,"COPD","ACAT2"
"USP7",0.000772482059716831,0.312351108485976,0.339,0.255,1,"COPD","USP7"
"GRSF1",0.000783791355652684,0.446122832563422,0.319,0.235,1,"COPD","GRSF1"
"RRAGC",0.00078578901212406,0.259442114975398,0.196,0.127,1,"COPD","RRAGC"
"CLPX",0.000790427289821226,0.196318933132259,0.257,0.176,1,"COPD","CLPX"
"C4orf33",0.000798282089975634,0.324952266781215,0.214,0.143,1,"COPD","C4orf33"
"SULT1A1",0.000800386962114488,0.34577045045252,0.319,0.235,1,"COPD","SULT1A1"
"EXOC7",0.000801637685510422,0.292491333340708,0.375,0.277,1,"COPD","EXOC7"
"POLR2H",0.000807116049152883,0.309677285130827,0.319,0.235,1,"COPD","POLR2H"
"SH3YL1",0.000813423168916843,0.307047114600416,0.337,0.246,1,"COPD","SH3YL1"
"SNX5",0.00081600085436336,0.234276525643591,0.321,0.23,1,"COPD","SNX5"
"CASP3",0.000823610721113425,0.32659302501969,0.216,0.144,1,"COPD","CASP3"
"TMEM220",0.000832038882410903,0.236042547372165,0.183,0.116,1,"COPD","TMEM220"
"CRISP2",0.000832204512545279,0.634896500561047,0.195,0.127,1,"COPD","CRISP2"
"NFYB",0.00083528298756618,0.413943374059028,0.206,0.138,1,"COPD","NFYB"
"ILVBL",0.000840153370871666,0.652752373961504,0.172,0.108,1,"COPD","ILVBL"
"LINC00908",0.000843900797087912,0.526435722094023,0.114,0.062,1,"COPD","LINC00908"
"RPL31",0.000850949526360458,0.297001552694514,0.873,0.805,1,"COPD","RPL31"
"ADH6",0.000854497182812537,0.385427334149253,0.128,0.073,1,"COPD","ADH6"
"HSDL1",0.000855814546072099,0.0826994859800192,0.193,0.12,1,"COPD","HSDL1"
"KIF19",0.000858754215909502,0.231762450309214,0.485,0.39,1,"COPD","KIF19"
"LTK",0.000861519079637591,0.268304901126789,0.108,0.057,1,"COPD","LTK"
"UMPS",0.000869223644398859,0.663663110082073,0.147,0.089,1,"COPD","UMPS"
"NEU1",0.000871959076504346,0.447667031408202,0.179,0.114,1,"COPD","NEU1"
"MAFK",0.000873995823208064,0.526363352358065,0.106,0.057,1,"COPD","MAFK"
"PHLDA3",0.00088049285476486,0.164346337274989,0.134,0.076,1,"COPD","PHLDA3"
"BET1",0.000883590480326143,0.608163938351802,0.175,0.113,1,"COPD","BET1"
"PDCL",0.000884761697150033,0.39425311319153,0.19,0.12,1,"COPD","PDCL"
"USP19",0.000887714613791947,0.339903294094057,0.15,0.09,1,"COPD","USP19"
"NAGK",0.000892749365528301,0.649560035733831,0.202,0.136,1,"COPD","NAGK"
"FLAD1",0.000895019764864939,0.141429868543322,0.17,0.105,1,"COPD","FLAD1"
"SCARA3",0.000899763437399901,0.241183811919642,0.133,0.076,1,"COPD","SCARA3"
"POLR3H",0.000902280537801264,0.503784017744748,0.174,0.109,1,"COPD","POLR3H"
"SHARPIN",0.000903136326406912,0.637189926205478,0.261,0.189,1,"COPD","SHARPIN"
"B3GNT7",0.00090586083339756,0.257047271606716,0.455,0.361,1,"COPD","B3GNT7"
"TMEM53",0.000908448373211062,0.401673323795768,0.251,0.176,1,"COPD","TMEM53"
"ANKRD42",0.000909496421759894,0.258928933212386,0.417,0.315,1,"COPD","ANKRD42"
"ITPA",0.000919843779016003,0.306518207830035,0.332,0.247,1,"COPD","ITPA"
"COX15",0.000922123034366302,0.55604384126789,0.12,0.068,1,"COPD","COX15"
"GLOD4",0.000922487167272543,0.357714426134829,0.365,0.277,1,"COPD","GLOD4"
"ABTB1",0.000925070554834494,0.40247040165928,0.105,0.055,1,"COPD","ABTB1"
"REEP6",0.000931250947723535,0.621369298678482,0.141,0.086,1,"COPD","REEP6"
"CDC16",0.000931984734544169,0.33714151099749,0.487,0.382,1,"COPD","CDC16"
"TMEM115",0.000932445420715596,0.357471274872896,0.169,0.105,1,"COPD","TMEM115"
"ANAPC5",0.00094420880271257,0.303935968995109,0.563,0.463,1,"COPD","ANAPC5"
"DERL3",0.000944432748659395,0.554071214328573,0.232,0.16,1,"COPD","DERL3"
"DCAF16",0.000945966625711739,0.481134970906417,0.154,0.094,1,"COPD","DCAF16"
"HCFC1",0.000953473799526066,0.392480185119398,0.17,0.106,1,"COPD","HCFC1"
"ATP1A1",0.000959966617862569,0.212359055126981,0.72,0.631,1,"COPD","ATP1A1"
"ABCB8",0.000960059720354264,0.425588347388605,0.173,0.109,1,"COPD","ABCB8"
"DCAF12",0.000962779727952308,0.288721195378074,0.218,0.144,1,"COPD","DCAF12"
"ARPP19",0.000963015014278089,0.261005373037551,0.379,0.293,1,"COPD","ARPP19"
"SH3BP5",0.000969573320497264,0.678498070301974,0.12,0.068,1,"COPD","SH3BP5"
"VAMP5",0.000981047597005376,0.374290367465857,0.183,0.117,1,"COPD","VAMP5"
"MRPS21",0.000988442067294049,0.319722378956033,0.606,0.531,1,"COPD","MRPS21"
"MCM4",0.000989731531862557,0.441578507047451,0.105,0.055,1,"COPD","MCM4"
"CAPN10",0.000998319761993089,0.242713620988116,0.138,0.079,1,"COPD","CAPN10"
"RAB40B",0.00100233509671664,0.458985214704802,0.202,0.135,1,"COPD","RAB40B"
"TIMP1",0.00100508796979101,0.470155614591472,0.324,0.246,1,"COPD","TIMP1"
"ASF1A",0.00101510609547622,0.498405335349694,0.114,0.063,1,"COPD","ASF1A"
"PNP",0.00101801948150624,0.184554268885138,0.141,0.082,1,"COPD","PNP"
"LSM2",0.00102487061298732,0.490228511191083,0.187,0.12,1,"COPD","LSM2"
"NAPRT",0.0010255247928375,0.696630212463951,0.166,0.106,1,"COPD","NAPRT"
"GAS8",0.00103132085283304,0.297030449921257,0.464,0.372,1,"COPD","GAS8"
"SEC23B",0.00103691593288833,0.180703611232112,0.294,0.208,1,"COPD","SEC23B"
"BBS12",0.00103705059915189,0.387969194481051,0.151,0.092,1,"COPD","BBS12"
"MOSPD3",0.00104403589372868,0.606936827099926,0.238,0.166,1,"COPD","MOSPD3"
"EXOC3",0.00104569724698553,0.3873800219358,0.219,0.146,1,"COPD","EXOC3"
"C1orf158",0.00104836134772168,0.33596033170194,0.504,0.412,1,"COPD","C1orf158"
"UACA",0.00105019041736808,0.30901790271071,0.31,0.225,1,"COPD","UACA"
"NABP2",0.00107036063077674,0.562116496258868,0.12,0.068,1,"COPD","NABP2"
"TM2D3",0.00107503008762519,0.399798573530021,0.219,0.149,1,"COPD","TM2D3"
"BROX",0.00107597852527726,0.356287576082462,0.301,0.22,1,"COPD","BROX"
"DTX3L",0.00107729557685502,0.140494329845575,0.2,0.132,1,"COPD","DTX3L"
"RBM22",0.00107745259615368,0.455678785688968,0.17,0.106,1,"COPD","RBM22"
"CYB561D2",0.00108409210296734,0.501325299362822,0.164,0.103,1,"COPD","CYB561D2"
"RRM2B",0.00108896313443469,0.196348819736435,0.323,0.236,1,"COPD","RRM2B"
"DHCR24",0.00109194489355859,0.287908888139322,0.577,0.498,1,"COPD","DHCR24"
"PALMD",0.00109439443441499,0.328318425578979,0.513,0.42,1,"COPD","PALMD"
"NT5C3B",0.00109602438969919,0.682822552577392,0.129,0.076,1,"COPD","NT5C3B"
"BID",0.00110076906672343,0.598390483927628,0.151,0.094,1,"COPD","BID"
"IDNK",0.00111131712807946,0.333855898026274,0.19,0.124,1,"COPD","IDNK"
"SLC40A1",0.00111171490641778,0.570412615619284,0.222,0.151,1,"COPD","SLC40A1"
"PRRC1",0.00112022808151669,0.33729511221038,0.198,0.132,1,"COPD","PRRC1"
"UBLCP1",0.00113319985813803,0.437354868303854,0.251,0.181,1,"COPD","UBLCP1"
"PCIF1",0.00113830783885731,0.381367451734809,0.17,0.108,1,"COPD","PCIF1"
"JOSD1",0.0011461542678456,0.376974687845441,0.184,0.12,1,"COPD","JOSD1"
"BRD9",0.0011494536717822,0.371714873686348,0.195,0.128,1,"COPD","BRD9"
"SDF2",0.00115909152933799,0.608904038389759,0.23,0.162,1,"COPD","SDF2"
"INO80B",0.00116842964468143,0.592156016142689,0.165,0.103,1,"COPD","INO80B"
"FAM8A1",0.00117930535002346,0.328777348698441,0.237,0.168,1,"COPD","FAM8A1"
"NR1H2",0.00118018756641051,0.359641790053554,0.264,0.19,1,"COPD","NR1H2"
"CCDC137",0.00118156818725738,0.448260164336473,0.166,0.105,1,"COPD","CCDC137"
"ZFP62",0.00118605080257004,0.429061506594089,0.113,0.062,1,"COPD","ZFP62"
"GUCD1",0.00118697472864031,0.575887337848073,0.134,0.079,1,"COPD","GUCD1"
"GTPBP6",0.00118732510401216,0.407963179998178,0.19,0.125,1,"COPD","GTPBP6"
"RUNDC1",0.00119219309974028,0.259912947599541,0.316,0.23,1,"COPD","RUNDC1"
"RTCB",0.00119547350703837,0.357729855240232,0.312,0.227,1,"COPD","RTCB"
"RNF114",0.00120179536844801,0.219641174496195,0.355,0.261,1,"COPD","RNF114"
"MOCS2",0.00120502253337576,0.253049644616199,0.196,0.128,1,"COPD","MOCS2"
"POLDIP2",0.0012061709052767,0.476701036451436,0.168,0.106,1,"COPD","POLDIP2"
"TIAL1",0.00120936928348236,0.170467678940815,0.321,0.227,1,"COPD","TIAL1"
"PRELID3B",0.0012188208181333,0.332295369994727,0.284,0.208,1,"COPD","PRELID3B"
"ANAPC13",0.00122518043470485,0.587063213344089,0.287,0.216,1,"COPD","ANAPC13"
"NMRK1",0.00122860577468187,0.469754418647195,0.269,0.192,1,"COPD","NMRK1"
"ISG20L2",0.00122994532653742,0.359168854885895,0.119,0.067,1,"COPD","ISG20L2"
"DPP3",0.00123406923134165,0.472571980062087,0.114,0.063,1,"COPD","DPP3"
"OSTC",0.00124445560906584,0.322272188628333,0.328,0.241,1,"COPD","OSTC"
"SDE2",0.00124977344529152,0.306303820272184,0.127,0.073,1,"COPD","SDE2"
"UBL7",0.00125318999946016,0.631564600104257,0.108,0.059,1,"COPD","UBL7"
"ZNF330",0.00125757615207288,0.563077099183593,0.186,0.122,1,"COPD","ZNF330"
"ZNF791",0.001258144337622,0.238303137595074,0.206,0.135,1,"COPD","ZNF791"
"ZNF720",0.00126793632759868,0.100954622222817,0.164,0.101,1,"COPD","ZNF720"
"RDH10",0.00127509056916358,0.459765545540674,0.159,0.101,1,"COPD","RDH10"
"ZRANB2",0.00128482013603559,0.234558949483977,0.382,0.288,1,"COPD","ZRANB2"
"HSD17B10",0.00129110142968679,0.423465937744882,0.202,0.133,1,"COPD","HSD17B10"
"MBD6",0.00129655537739877,0.299856373075653,0.17,0.108,1,"COPD","MBD6"
"ANKRD46",0.00129673408291758,0.560627452832087,0.111,0.062,1,"COPD","ANKRD46"
"IGSF8",0.00130386648933868,0.631870494738015,0.114,0.063,1,"COPD","IGSF8"
"FTSJ3",0.00131039721505097,0.47925321387456,0.152,0.095,1,"COPD","FTSJ3"
"EPS8L2",0.00132293054986165,0.403698591595687,0.399,0.314,1,"COPD","EPS8L2"
"MZF1",0.00133600297591483,0.303735011499581,0.273,0.197,1,"COPD","MZF1"
"AK2",0.00134638690809166,0.425632827441217,0.297,0.222,1,"COPD","AK2"
"KCNJ2",0.00135459211796178,0.435485408780862,0.155,0.097,1,"COPD","KCNJ2"
"DNAAF2",0.00136042085465028,0.354716504700139,0.3,0.22,1,"COPD","DNAAF2"
"ILF3",0.00136758943429609,0.222795345956013,0.488,0.379,1,"COPD","ILF3"
"CCDC159",0.00136966281024532,0.595958294839095,0.159,0.1,1,"COPD","CCDC159"
"RAB6B",0.00138503656035557,0.474436310384146,0.127,0.074,1,"COPD","RAB6B"
"PPA1",0.00138529464737131,0.344140301899951,0.415,0.326,1,"COPD","PPA1"
"IFI16",0.00138796659162332,0.305301669351364,0.278,0.198,1,"COPD","IFI16"
"SNRNP27",0.00138863420304663,0.372693199007742,0.255,0.182,1,"COPD","SNRNP27"
"ACAA1",0.00139439175004943,0.212056966584759,0.261,0.182,1,"COPD","ACAA1"
"SCGB3A2",0.00141090758454208,0.571324741782272,0.183,0.12,1,"COPD","SCGB3A2"
"JMJD6",0.00141741626712992,0.454652393153255,0.172,0.111,1,"COPD","JMJD6"
"SMAD5",0.00142756726739385,0.118765119171866,0.319,0.227,1,"COPD","SMAD5"
"CTF1",0.00143791395621805,0.500984036912337,0.14,0.084,1,"COPD","CTF1"
"MLH1",0.00144263929471782,0.504657001746148,0.2,0.133,1,"COPD","MLH1"
"MBD1",0.00144422524183013,0.312627032903144,0.168,0.106,1,"COPD","MBD1"
"IER5",0.00144695081976905,0.379491452909348,0.234,0.163,1,"COPD","IER5"
"BRD1",0.00145017418730835,0.251953058126501,0.195,0.13,1,"COPD","BRD1"
"RHBDL2",0.00145128084946909,0.441430548040111,0.157,0.1,1,"COPD","RHBDL2"
"PSMG1",0.00145520398287938,0.492236632984424,0.117,0.067,1,"COPD","PSMG1"
"TM9SF2",0.00145778379743424,0.210665693827851,0.649,0.545,1,"COPD","TM9SF2"
"MKRN1",0.00146800227332945,0.356683913432411,0.407,0.317,1,"COPD","MKRN1"
"AAMDC",0.00147161334772132,0.309573963309553,0.385,0.298,1,"COPD","AAMDC"
"BPNT1",0.00148147657083675,0.268069826165772,0.119,0.068,1,"COPD","BPNT1"
"GBP3",0.00148307958791421,0.255342103623954,0.318,0.236,1,"COPD","GBP3"
"ACADVL",0.00149266706525004,0.26158415129205,0.401,0.311,1,"COPD","ACADVL"
"YPEL3",0.00149379907866148,0.395764277230137,0.312,0.236,1,"COPD","YPEL3"
"ZFHX2",0.00150116695463394,0.167051449689334,0.251,0.176,1,"COPD","ZFHX2"
"ELAC2",0.00150364891102247,0.481929087132996,0.157,0.1,1,"COPD","ELAC2"
"CLEC11A",0.00151364105638647,0.537664757600473,0.113,0.063,1,"COPD","CLEC11A"
"TPGS2",0.00151472150431507,0.264345050663364,0.43,0.345,1,"COPD","TPGS2"
"POLE4",0.00151806552049438,0.408587664504374,0.288,0.211,1,"COPD","POLE4"
"CSRP1",0.0015185079479381,0.405353886204935,0.236,0.165,1,"COPD","CSRP1"
"PMPCA",0.00152941568910777,0.398641999418101,0.211,0.143,1,"COPD","PMPCA"
"NGDN",0.00152943001797172,0.438584985857575,0.232,0.162,1,"COPD","NGDN"
"MT1F",0.00153776530207696,0.294581649703629,0.254,0.177,1,"COPD","MT1F"
"SMC1A",0.00154742817389346,0.262499953532568,0.338,0.254,1,"COPD","SMC1A"
"LAMB3",0.00154856527320536,0.379230266479804,0.239,0.17,1,"COPD","LAMB3"
"LMNA",0.00157462269255812,0.329139630070928,0.639,0.545,1,"COPD","LMNA"
"EFCAB7",0.00158128026402806,0.324421090428474,0.228,0.158,1,"COPD","EFCAB7"
"INTS11",0.0015833379525168,0.316650252590287,0.259,0.184,1,"COPD","INTS11"
"TMEM45B",0.00159851000530923,0.21226885809293,0.488,0.393,1,"COPD","TMEM45B"
"IRX2",0.00160454898754945,0.325599204214004,0.357,0.279,1,"COPD","IRX2"
"GEMIN6",0.00161304587177908,0.490507578120267,0.248,0.179,1,"COPD","GEMIN6"
"SLC35A5",0.00161768352680007,0.450692356224346,0.142,0.087,1,"COPD","SLC35A5"
"FAM118A",0.00161956068206402,0.319528088582138,0.136,0.082,1,"COPD","FAM118A"
"TOR3A",0.00162996490414718,0.711992647079215,0.186,0.125,1,"COPD","TOR3A"
"ZNF664",0.00163911096490748,0.332864425873766,0.519,0.425,1,"COPD","ZNF664"
"TOB2",0.00165141865945476,0.259318017306135,0.398,0.311,1,"COPD","TOB2"
"XIAP",0.00165175593848665,0.249199399084399,0.314,0.233,1,"COPD","XIAP"
"DHX40",0.00165667977340354,0.249200831784249,0.417,0.331,1,"COPD","DHX40"
"VRK1",0.00166242320219938,0.237282693907368,0.224,0.154,1,"COPD","VRK1"
"TNFRSF12A",0.00166378937953999,0.514270837851229,0.205,0.138,1,"COPD","TNFRSF12A"
"SFTPB",0.00167129423473475,0.35447034729185,0.202,0.136,1,"COPD","SFTPB"
"TMED5",0.001671697237974,0.302915080424947,0.279,0.198,1,"COPD","TMED5"
"GMFB",0.00167471215345864,0.631245991865392,0.124,0.073,1,"COPD","GMFB"
"LTBR",0.00167775910724358,0.233161340355651,0.288,0.208,1,"COPD","LTBR"
"SH2D4A",0.00167932183939558,0.408984493620224,0.275,0.198,1,"COPD","SH2D4A"
"DNAJC10",0.00168909682081498,0.192390784956772,0.56,0.445,1,"COPD","DNAJC10"
"ING4",0.00169373948967544,0.602791658869039,0.128,0.076,1,"COPD","ING4"
"SRSF3",0.00169457569664283,0.352588391353925,0.617,0.534,1,"COPD","SRSF3"
"NDUFA3",0.00171662639343722,0.294137435499296,0.727,0.618,1,"COPD","NDUFA3"
"MTG2",0.00171993428557104,0.41631366750814,0.178,0.117,1,"COPD","MTG2"
"PLGRKT",0.0017294329969877,0.376453761418261,0.218,0.147,1,"COPD","PLGRKT"
"TFDP1",0.00173522349743194,0.352260449963808,0.278,0.198,1,"COPD","TFDP1"
"DYNC1LI1",0.00175102388037222,0.546549253867415,0.327,0.244,1,"COPD","DYNC1LI1"
"POLI",0.00175412056804136,0.269334143720721,0.214,0.144,1,"COPD","POLI"
"NSDHL",0.00175822396733115,0.473324709659917,0.133,0.081,1,"COPD","NSDHL"
"TMEM11",0.00176095891176091,0.401810679912776,0.197,0.135,1,"COPD","TMEM11"
"WWC3",0.0017625424092575,0.454569117289522,0.228,0.16,1,"COPD","WWC3"
"SPATA24",0.00176521166634726,0.341526360209581,0.227,0.157,1,"COPD","SPATA24"
"SNAPC5",0.00177285629495789,0.440985921995104,0.214,0.146,1,"COPD","SNAPC5"
"NOL11",0.00177519081765821,0.547004452373639,0.154,0.097,1,"COPD","NOL11"
"WFS1",0.00179257551818442,0.194053025598438,0.256,0.181,1,"COPD","WFS1"
"CCNB1IP1",0.00180245899090527,0.366200918409281,0.104,0.057,1,"COPD","CCNB1IP1"
"GRIN3B",0.00180386890445233,0.223464578291986,0.391,0.304,1,"COPD","GRIN3B"
"RNASEH2A",0.00180919329895741,0.527746138641957,0.104,0.057,1,"COPD","RNASEH2A"
"EIF2S1",0.00182205184481739,0.540702266688273,0.229,0.163,1,"COPD","EIF2S1"
"TMEM69",0.00183096469461981,0.61589563757816,0.134,0.082,1,"COPD","TMEM69"
"TBC1D10B",0.00183861602573355,0.245581569597573,0.131,0.078,1,"COPD","TBC1D10B"
"PET100",0.00184077838702434,0.300609867223934,0.645,0.555,1,"COPD","PET100"
"COQ7",0.00185767473232198,0.469966473200019,0.222,0.155,1,"COPD","COQ7"
"GSTO2",0.00186257031824281,0.457355781396599,0.218,0.151,1,"COPD","GSTO2"
"NARF",0.00187609299961897,0.312004932381419,0.379,0.287,1,"COPD","NARF"
"TMEM223",0.00188784124648678,0.537223816705595,0.237,0.168,1,"COPD","TMEM223"
"MOSPD1",0.00188846177296517,0.490421718200384,0.174,0.114,1,"COPD","MOSPD1"
"C6orf136",0.00189053228162132,0.430435964686626,0.125,0.074,1,"COPD","C6orf136"
"ZCCHC9",0.00189065971388048,0.432083987987492,0.146,0.09,1,"COPD","ZCCHC9"
"PHOSPHO2",0.00189706622902037,0.639801898001525,0.134,0.081,1,"COPD","PHOSPHO2"
"EMC10",0.00191600422855403,0.251114638578976,0.312,0.235,1,"COPD","EMC10"
"PIH1D2",0.00191708429883049,0.328220096130145,0.52,0.426,1,"COPD","PIH1D2"
"SLC25A29",0.00191746831264235,0.354295183328089,0.384,0.293,1,"COPD","SLC25A29"
"GJB7",0.00192158653733473,0.271959247333853,0.114,0.065,1,"COPD","GJB7"
"TMEM19",0.00192763348856669,0.464346549164312,0.232,0.166,1,"COPD","TMEM19"
"PTRH2",0.00193238473408534,0.557589243801315,0.125,0.074,1,"COPD","PTRH2"
"MEN1",0.00194393733099272,0.369621204911369,0.106,0.059,1,"COPD","MEN1"
"RABGGTB",0.00195139961101537,0.343163380119933,0.21,0.143,1,"COPD","RABGGTB"
"ZBTB22",0.00195308610610723,0.459756988315283,0.119,0.07,1,"COPD","ZBTB22"
"GCLM",0.00196152398302129,0.287094251753453,0.508,0.417,1,"COPD","GCLM"
"RARRES2",0.00197160110128224,0.654319204109447,0.216,0.155,1,"COPD","RARRES2"
"TMEM222",0.00197229745229871,0.545635406848066,0.172,0.113,1,"COPD","TMEM222"
"MRPS5",0.0019833943041454,0.283191587675028,0.392,0.3,1,"COPD","MRPS5"
"PUM3",0.00199351541795525,0.369173278826797,0.23,0.162,1,"COPD","PUM3"
"CD40",0.00200095266050647,0.46869220463742,0.12,0.07,1,"COPD","CD40"
"VAPB",0.00200536861126062,0.346660059661559,0.261,0.189,1,"COPD","VAPB"
"SUMO1",0.00201844878622955,0.306301873108943,0.595,0.48,1,"COPD","SUMO1"
"SKIV2L",0.00202478696784967,0.445011824123248,0.143,0.089,1,"COPD","SKIV2L"
"PPP1R3B",0.00202588084572485,0.347412570817699,0.111,0.063,1,"COPD","PPP1R3B"
"FAM91A1",0.00202959784500822,0.40235240402364,0.206,0.141,1,"COPD","FAM91A1"
"SLITRK6",0.00203279160695261,0.339164094323144,0.205,0.138,1,"COPD","SLITRK6"
"EIF4E2",0.00203500002347309,0.335065047042015,0.229,0.16,1,"COPD","EIF4E2"
"CRYM",0.00204299725028218,0.397813745832747,0.14,0.086,1,"COPD","CRYM"
"MXRA7",0.00204523059697737,0.202570007944244,0.193,0.128,1,"COPD","MXRA7"
