"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","celltype"
"1355","EEF1A1",1.89974631113077e-28,0.663971335080318,0.917,0.81,1.73959769710244e-23,"COPD","EEF1A1","Plasma+B"
"1356","GNB2L1",1.38801555579579e-27,5.1899775932993,0.171,0,1.2710058444422e-22,"COPD","GNB2L1","Plasma+B"
"1358","CALM2",2.27181493734808e-26,2.70750711463129,0.273,0.069,2.08030093812964e-21,"COPD","CALM2","Plasma+B"
"1359","UBB",2.07416803464601e-25,1.67062534742422,0.417,0.202,1.89931566932535e-20,"COPD","UBB","Plasma+B"
"1361","GLTSCR2",2.15704269834042e-23,4.46866497758645,0.146,0,1.97520399887033e-18,"COPD","GLTSCR2","Plasma+B"
"1362","IGKC",3.61219258038876e-23,1.45471224483634,0.271,0.068,3.30768474586199e-18,"COPD","IGKC","Plasma+B"
"1364","HLA-DMA",1.26127221059795e-21,2.18070381057842,0.239,0.06,1.15494696324455e-16,"COPD","HLA-DMA","Plasma+B"
"1365","GAPDH",2.63219661627078e-21,1.57968696230949,0.397,0.213,2.41030244151915e-16,"COPD","GAPDH","Plasma+B"
"1366","ZFP36L2",7.97228062447836e-21,0.67093598746369,0.761,0.639,7.30021736783483e-16,"COPD","ZFP36L2","Plasma+B"
"1367","C6orf48",1.59101717996899e-20,2.58521380719483,0.205,0.044,1.4568944316976e-15,"COPD","C6orf48","Plasma+B"
"1371","SEPT7",7.2180283514207e-20,2.31326003591966,0.241,0.074,6.60954856139593e-15,"COPD","SEPT7","Plasma+B"
"1372","EIF1",1.00819515808541e-19,0.389861703997928,0.932,0.874,9.23204306258809e-15,"COPD","EIF1","Plasma+B"
"1373","SELK",4.98256764011458e-19,3.98764726695855,0.119,0,4.56253718805292e-14,"COPD","SELK","Plasma+B"
