"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","celltype"
"442","GABARAP",2.41649502577825e-12,0.726352034659101,0.258,0.161,2.21278449510514e-07,"Normal","GABARAP","NK+T"
"443","COPA",2.62771590788086e-12,0.634841655527576,0.397,0.306,2.4061994568465e-07,"Normal","COPA","NK+T"
"444","CCDC30",2.82430390010191e-12,0.852547751914501,0.16,0.081,2.58621508132332e-07,"Normal","CCDC30","NK+T"
"445","ITCH",2.90529360889977e-12,0.737296539904913,0.32,0.221,2.66037735766952e-07,"Normal","ITCH","NK+T"
"446","ESYT2",3.08022273643076e-12,0.640310537196172,0.38,0.277,2.82055995974965e-07,"Normal","ESYT2","NK+T"
"447","CLASP1",3.09772772371876e-12,0.712163210500083,0.306,0.205,2.83658927660927e-07,"Normal","CLASP1","NK+T"
"448","THEMIS",3.23947917015004e-12,0.714934595356238,0.265,0.169,2.96639107610639e-07,"Normal","THEMIS","NK+T"
"449","KAT2B",3.29722518902253e-12,0.797919410300536,0.229,0.138,3.01926910558793e-07,"Normal","KAT2B","NK+T"
"450","ZNF831",3.39497836465614e-12,0.601476734466362,0.253,0.152,3.10878168851563e-07,"Normal","ZNF831","NK+T"
"451","PPP3CA",3.40484501027214e-12,0.629367433406568,0.434,0.345,3.1178165759062e-07,"Normal","PPP3CA","NK+T"
"452","LPCAT3",3.75582881558409e-12,1.08472017078437,0.129,0.061,3.43921244643035e-07,"Normal","LPCAT3","NK+T"
"453","RGPD2",3.89745834896834e-12,0.888986657728798,0.13,0.06,3.56890261015031e-07,"Normal","RGPD2","NK+T"
"454","CCL3L1",4.0117212350998e-12,1.06525768731357,0.152,0.078,3.67353313498088e-07,"Normal","CCL3L1","NK+T"
"455","CASP8",4.38470174017951e-12,0.535278510702802,0.382,0.265,4.01507138348238e-07,"Normal","CASP8","NK+T"
"456","RUNX1",4.6438041380691e-12,0.64417914803074,0.393,0.298,4.25233144922987e-07,"Normal","RUNX1","NK+T"
"457","TGFBR3",4.79975647942694e-12,0.758698654835929,0.268,0.172,4.39513700821125e-07,"Normal","TGFBR3","NK+T"
"458","RALGAPA1",5.52513201130366e-12,0.573905997892863,0.373,0.261,5.05936338275076e-07,"Normal","RALGAPA1","NK+T"
"459","DLEU2",5.55714468179798e-12,1.04767437940954,0.256,0.173,5.08867738512241e-07,"Normal","DLEU2","NK+T"
"460","DHRS3",5.99376055531592e-12,0.669495893133938,0.193,0.105,5.48848654050279e-07,"Normal","DHRS3","NK+T"
"461","ZMYM2",6.54201779673572e-12,0.620887797076996,0.332,0.229,5.9905256964709e-07,"Normal","ZMYM2","NK+T"
"462","PIK3AP1",6.88225680886215e-12,0.852620605463518,0.148,0.074,6.30208255987507e-07,"Normal","PIK3AP1","NK+T"
"463","GMDS",6.92956981676257e-12,0.718694254424671,0.235,0.142,6.34540708120948e-07,"Normal","GMDS","NK+T"
"464","GTDC1",7.28822141915498e-12,0.849740468665624,0.205,0.119,6.67382435352022e-07,"Normal","GTDC1","NK+T"
"465","MEMO1",7.85534503336558e-12,0.885554829601187,0.197,0.113,7.19313944705286e-07,"Normal","MEMO1","NK+T"
"466","LRRC37A2",8.02124376773463e-12,0.8427973307891,0.149,0.075,7.3450529181146e-07,"Normal","LRRC37A2","NK+T"
"467","PATJ",8.16781648407714e-12,0.784487039761718,0.175,0.094,7.47926955446944e-07,"Normal","PATJ","NK+T"
"468","BIRC6",1.06603126562846e-11,0.500601384111138,0.457,0.347,9.7616482993598e-07,"Normal","BIRC6","NK+T"
"469","RUNX3",1.08643047814761e-11,0.327588324709571,0.603,0.455,9.94844388839766e-07,"Normal","RUNX3","NK+T"
"470","FAF1",1.23443151868627e-11,0.759816128450464,0.318,0.225,1.13036894166102e-06,"Normal","FAF1","NK+T"
"471","GGACT",1.24512614518851e-11,0.848805075619753,0.169,0.091,1.14016201114912e-06,"Normal","GGACT","NK+T"
