"","experiment","accession","counts"
"12009","P88_COVID19CELLATLAS_Lung_Nasal_scRNASEQ","ODGS1Mng_LUNG",0
"12010","P90_COVID19CELLATLAS_Lung_scRNASEQ","ODGS1Mng_LUNG",21
"12011","P91_COVID19CELLATLAS_Lung_scRNASEQ","ODGS1Mng_LUNG",0
"12012","Travaglini_Krasnow_2020","ODGS1Mng_LUNG",0
"12013","Vieira_Teichmann_2019","ODGS1Mng_LUNG",0
"12014","E-MTAB-11278","P1_2_LUNG",0
"12015","EGAS00001004481","P1_2_LUNG",0
"12016","ERP114453","P1_2_LUNG",0
"12017","Fib_Atlas","P1_2_LUNG",0
"12018","GSE121080","P1_2_LUNG",0
"12019","GSE122960","P1_2_LUNG",0
"12020","GSE126030","P1_2_LUNG",0
"12021","GSE132771","P1_2_LUNG",0
"12022","GSE132914","P1_2_LUNG",0
"12023","GSE134355","P1_2_LUNG",0
"12024","GSE135893","P1_2_LUNG",0
"12025","GSE136831","P1_2_LUNG",0
"12026","GSE137026","P1_2_LUNG",0
"12027","GSE139534","P1_2_LUNG",0
"12028","GSE139555","P1_2_LUNG",0
"12029","GSE139819","P1_2_LUNG",0
"12030","GSE150247","P1_2_LUNG",0
"12031","GSE157376","P1_2_LUNG",0
"12032","GSE158942","P1_2_LUNG",0
"12033","GSE160664","P1_2_LUNG",0
"12034","GSE161382","P1_2_LUNG",0
"12035","GSE167295","P1_2_LUNG",0
"12036","GSE168191","P1_2_LUNG",0
"12037","GSE169471","P1_2_LUNG",0
"12038","GSE171524","P1_2_LUNG",0
"12039","GSE173896","P1_2_LUNG",0
"12040","GSE181388","P1_2_LUNG",0
"12041","GSE196303","P1_2_LUNG",0
"12042","GSE196341","P1_2_LUNG",0
"12043","GSE227136","P1_2_LUNG",0
"12044","HCL","P1_2_LUNG",0
"12045","HTAN_MSK","P1_2_LUNG",0
"12046","munich_cohort_human","P1_2_LUNG",0
"12047","P115_Syn21041850_Lung_scRNASEQ","P1_2_LUNG",12
"12048","P86_COVID19CELLATLAS_Lung_Parenchyma_scRNASEQ","P1_2_LUNG",0
"12049","P87_COVID19CELLATLAS_Lung_Bronchi_scRNASEQ","P1_2_LUNG",0
"12050","P88_COVID19CELLATLAS_Lung_Nasal_scRNASEQ","P1_2_LUNG",0
"12051","P90_COVID19CELLATLAS_Lung_scRNASEQ","P1_2_LUNG",0
"12052","P91_COVID19CELLATLAS_Lung_scRNASEQ","P1_2_LUNG",0
"12053","Travaglini_Krasnow_2020","P1_2_LUNG",0
"12054","Vieira_Teichmann_2019","P1_2_LUNG",0
"12055","E-MTAB-11278","P1_3_LUNG",0
"12056","EGAS00001004481","P1_3_LUNG",0
"12057","ERP114453","P1_3_LUNG",0
"12058","Fib_Atlas","P1_3_LUNG",0
"12059","GSE121080","P1_3_LUNG",0
"12060","GSE122960","P1_3_LUNG",0
"12061","GSE126030","P1_3_LUNG",0
"12062","GSE132771","P1_3_LUNG",0
"12063","GSE132914","P1_3_LUNG",0
"12064","GSE134355","P1_3_LUNG",0
"12065","GSE135893","P1_3_LUNG",0
"12066","GSE136831","P1_3_LUNG",0
"12067","GSE137026","P1_3_LUNG",0
"12068","GSE139534","P1_3_LUNG",0
"12069","GSE139555","P1_3_LUNG",0
"12070","GSE139819","P1_3_LUNG",0
"12071","GSE150247","P1_3_LUNG",0
"12072","GSE157376","P1_3_LUNG",0
"12073","GSE158942","P1_3_LUNG",0
"12074","GSE160664","P1_3_LUNG",0
"12075","GSE161382","P1_3_LUNG",0
"12076","GSE167295","P1_3_LUNG",0
"12077","GSE168191","P1_3_LUNG",0
"12078","GSE169471","P1_3_LUNG",0
"12079","GSE171524","P1_3_LUNG",0
"12080","GSE173896","P1_3_LUNG",0
"12081","GSE181388","P1_3_LUNG",0
"12082","GSE196303","P1_3_LUNG",0
"12083","GSE196341","P1_3_LUNG",0
"12084","GSE227136","P1_3_LUNG",0
"12085","HCL","P1_3_LUNG",0
"12086","HTAN_MSK","P1_3_LUNG",0
"12087","munich_cohort_human","P1_3_LUNG",0
"12088","P115_Syn21041850_Lung_scRNASEQ","P1_3_LUNG",19
"12089","P86_COVID19CELLATLAS_Lung_Parenchyma_scRNASEQ","P1_3_LUNG",0
"12090","P87_COVID19CELLATLAS_Lung_Bronchi_scRNASEQ","P1_3_LUNG",0
"12091","P88_COVID19CELLATLAS_Lung_Nasal_scRNASEQ","P1_3_LUNG",0
"12092","P90_COVID19CELLATLAS_Lung_scRNASEQ","P1_3_LUNG",0
"12093","P91_COVID19CELLATLAS_Lung_scRNASEQ","P1_3_LUNG",0
"12094","Travaglini_Krasnow_2020","P1_3_LUNG",0
"12095","Vieira_Teichmann_2019","P1_3_LUNG",0
"12096","E-MTAB-11278","P1_4_LUNG",0
"12097","EGAS00001004481","P1_4_LUNG",0
"12098","ERP114453","P1_4_LUNG",0
"12099","Fib_Atlas","P1_4_LUNG",0
"12100","GSE121080","P1_4_LUNG",0
"12101","GSE122960","P1_4_LUNG",0
"12102","GSE126030","P1_4_LUNG",0
"12103","GSE132771","P1_4_LUNG",0
"12104","GSE132914","P1_4_LUNG",0
"12105","GSE134355","P1_4_LUNG",0
"12106","GSE135893","P1_4_LUNG",0
"12107","GSE136831","P1_4_LUNG",0
"12108","GSE137026","P1_4_LUNG",0
"12109","GSE139534","P1_4_LUNG",0
"12110","GSE139555","P1_4_LUNG",0
"12111","GSE139819","P1_4_LUNG",0
"12112","GSE150247","P1_4_LUNG",0
"12113","GSE157376","P1_4_LUNG",0
"12114","GSE158942","P1_4_LUNG",0
"12115","GSE160664","P1_4_LUNG",0
"12116","GSE161382","P1_4_LUNG",0
"12117","GSE167295","P1_4_LUNG",0
"12118","GSE168191","P1_4_LUNG",0
"12119","GSE169471","P1_4_LUNG",0
"12120","GSE171524","P1_4_LUNG",0
"12121","GSE173896","P1_4_LUNG",0
"12122","GSE181388","P1_4_LUNG",0
"12123","GSE196303","P1_4_LUNG",0
"12124","GSE196341","P1_4_LUNG",0
"12125","GSE227136","P1_4_LUNG",0
"12126","HCL","P1_4_LUNG",0
"12127","HTAN_MSK","P1_4_LUNG",0
"12128","munich_cohort_human","P1_4_LUNG",0
"12129","P115_Syn21041850_Lung_scRNASEQ","P1_4_LUNG",14
"12130","P86_COVID19CELLATLAS_Lung_Parenchyma_scRNASEQ","P1_4_LUNG",0
"12131","P87_COVID19CELLATLAS_Lung_Bronchi_scRNASEQ","P1_4_LUNG",0
"12132","P88_COVID19CELLATLAS_Lung_Nasal_scRNASEQ","P1_4_LUNG",0
"12133","P90_COVID19CELLATLAS_Lung_scRNASEQ","P1_4_LUNG",0
"12134","P91_COVID19CELLATLAS_Lung_scRNASEQ","P1_4_LUNG",0
"12135","Travaglini_Krasnow_2020","P1_4_LUNG",0
"12136","Vieira_Teichmann_2019","P1_4_LUNG",0
"12137","E-MTAB-11278","P2_1_LUNG",0
"12138","EGAS00001004481","P2_1_LUNG",0
"12139","ERP114453","P2_1_LUNG",0
"12140","Fib_Atlas","P2_1_LUNG",0
"12141","GSE121080","P2_1_LUNG",0
"12142","GSE122960","P2_1_LUNG",0
"12143","GSE126030","P2_1_LUNG",0
"12144","GSE132771","P2_1_LUNG",0
"12145","GSE132914","P2_1_LUNG",0
"12146","GSE134355","P2_1_LUNG",0
"12147","GSE135893","P2_1_LUNG",0
"12148","GSE136831","P2_1_LUNG",0
"12149","GSE137026","P2_1_LUNG",0
"12150","GSE139534","P2_1_LUNG",0
"12151","GSE139555","P2_1_LUNG",0
"12152","GSE139819","P2_1_LUNG",0
"12153","GSE150247","P2_1_LUNG",0
"12154","GSE157376","P2_1_LUNG",0
"12155","GSE158942","P2_1_LUNG",0
"12156","GSE160664","P2_1_LUNG",0
"12157","GSE161382","P2_1_LUNG",0
"12158","GSE167295","P2_1_LUNG",0
"12159","GSE168191","P2_1_LUNG",0
"12160","GSE169471","P2_1_LUNG",0
"12161","GSE171524","P2_1_LUNG",0
"12162","GSE173896","P2_1_LUNG",0
"12163","GSE181388","P2_1_LUNG",0
"12164","GSE196303","P2_1_LUNG",0
"12165","GSE196341","P2_1_LUNG",0
"12166","GSE227136","P2_1_LUNG",0
"12167","HCL","P2_1_LUNG",0
"12168","HTAN_MSK","P2_1_LUNG",0
"12169","munich_cohort_human","P2_1_LUNG",0
"12170","P115_Syn21041850_Lung_scRNASEQ","P2_1_LUNG",35
"12171","P86_COVID19CELLATLAS_Lung_Parenchyma_scRNASEQ","P2_1_LUNG",0
"12172","P87_COVID19CELLATLAS_Lung_Bronchi_scRNASEQ","P2_1_LUNG",0
"12173","P88_COVID19CELLATLAS_Lung_Nasal_scRNASEQ","P2_1_LUNG",0
"12174","P90_COVID19CELLATLAS_Lung_scRNASEQ","P2_1_LUNG",0
"12175","P91_COVID19CELLATLAS_Lung_scRNASEQ","P2_1_LUNG",0
"12176","Travaglini_Krasnow_2020","P2_1_LUNG",0
"12177","Vieira_Teichmann_2019","P2_1_LUNG",0
"12178","E-MTAB-11278","P2_2_LUNG",0
"12179","EGAS00001004481","P2_2_LUNG",0
"12180","ERP114453","P2_2_LUNG",0
"12181","Fib_Atlas","P2_2_LUNG",0
"12182","GSE121080","P2_2_LUNG",0
"12183","GSE122960","P2_2_LUNG",0
"12184","GSE126030","P2_2_LUNG",0
"12185","GSE132771","P2_2_LUNG",0
"12186","GSE132914","P2_2_LUNG",0
"12187","GSE134355","P2_2_LUNG",0
"12188","GSE135893","P2_2_LUNG",0
"12189","GSE136831","P2_2_LUNG",0
"12190","GSE137026","P2_2_LUNG",0
"12191","GSE139534","P2_2_LUNG",0
"12192","GSE139555","P2_2_LUNG",0
"12193","GSE139819","P2_2_LUNG",0
"12194","GSE150247","P2_2_LUNG",0
"12195","GSE157376","P2_2_LUNG",0
"12196","GSE158942","P2_2_LUNG",0
"12197","GSE160664","P2_2_LUNG",0
"12198","GSE161382","P2_2_LUNG",0
"12199","GSE167295","P2_2_LUNG",0
"12200","GSE168191","P2_2_LUNG",0
"12201","GSE169471","P2_2_LUNG",0
"12202","GSE171524","P2_2_LUNG",0
"12203","GSE173896","P2_2_LUNG",0
"12204","GSE181388","P2_2_LUNG",0
"12205","GSE196303","P2_2_LUNG",0
"12206","GSE196341","P2_2_LUNG",0
"12207","GSE227136","P2_2_LUNG",0
"12208","HCL","P2_2_LUNG",0
"12209","HTAN_MSK","P2_2_LUNG",0
"12210","munich_cohort_human","P2_2_LUNG",0
"12211","P115_Syn21041850_Lung_scRNASEQ","P2_2_LUNG",21
"12212","P86_COVID19CELLATLAS_Lung_Parenchyma_scRNASEQ","P2_2_LUNG",0
"12213","P87_COVID19CELLATLAS_Lung_Bronchi_scRNASEQ","P2_2_LUNG",0
"12214","P88_COVID19CELLATLAS_Lung_Nasal_scRNASEQ","P2_2_LUNG",0
"12215","P90_COVID19CELLATLAS_Lung_scRNASEQ","P2_2_LUNG",0
"12216","P91_COVID19CELLATLAS_Lung_scRNASEQ","P2_2_LUNG",0
"12217","Travaglini_Krasnow_2020","P2_2_LUNG",0
"12218","Vieira_Teichmann_2019","P2_2_LUNG",0
"12219","E-MTAB-11278","P2_3_LUNG",0
"12220","EGAS00001004481","P2_3_LUNG",0
"12221","ERP114453","P2_3_LUNG",0
"12222","Fib_Atlas","P2_3_LUNG",0
"12223","GSE121080","P2_3_LUNG",0
"12224","GSE122960","P2_3_LUNG",0
"12225","GSE126030","P2_3_LUNG",0
"12226","GSE132771","P2_3_LUNG",0
"12227","GSE132914","P2_3_LUNG",0
"12228","GSE134355","P2_3_LUNG",0
"12229","GSE135893","P2_3_LUNG",0
"12230","GSE136831","P2_3_LUNG",0
"12231","GSE137026","P2_3_LUNG",0
"12232","GSE139534","P2_3_LUNG",0
"12233","GSE139555","P2_3_LUNG",0
"12234","GSE139819","P2_3_LUNG",0
"12235","GSE150247","P2_3_LUNG",0
"12236","GSE157376","P2_3_LUNG",0
"12237","GSE158942","P2_3_LUNG",0
"12238","GSE160664","P2_3_LUNG",0
"12239","GSE161382","P2_3_LUNG",0
"12240","GSE167295","P2_3_LUNG",0
"12241","GSE168191","P2_3_LUNG",0
"12242","GSE169471","P2_3_LUNG",0
"12243","GSE171524","P2_3_LUNG",0
"12244","GSE173896","P2_3_LUNG",0
"12245","GSE181388","P2_3_LUNG",0
"12246","GSE196303","P2_3_LUNG",0
"12247","GSE196341","P2_3_LUNG",0
"12248","GSE227136","P2_3_LUNG",0
"12249","HCL","P2_3_LUNG",0
"12250","HTAN_MSK","P2_3_LUNG",0
"12251","munich_cohort_human","P2_3_LUNG",0
"12252","P115_Syn21041850_Lung_scRNASEQ","P2_3_LUNG",21
"12253","P86_COVID19CELLATLAS_Lung_Parenchyma_scRNASEQ","P2_3_LUNG",0
"12254","P87_COVID19CELLATLAS_Lung_Bronchi_scRNASEQ","P2_3_LUNG",0
"12255","P88_COVID19CELLATLAS_Lung_Nasal_scRNASEQ","P2_3_LUNG",0
"12256","P90_COVID19CELLATLAS_Lung_scRNASEQ","P2_3_LUNG",0
"12257","P91_COVID19CELLATLAS_Lung_scRNASEQ","P2_3_LUNG",0
"12258","Travaglini_Krasnow_2020","P2_3_LUNG",0
"12259","Vieira_Teichmann_2019","P2_3_LUNG",0
"12260","E-MTAB-11278","P2_4_LUNG",0
"12261","EGAS00001004481","P2_4_LUNG",0
"12262","ERP114453","P2_4_LUNG",0
"12263","Fib_Atlas","P2_4_LUNG",0
"12264","GSE121080","P2_4_LUNG",0
"12265","GSE122960","P2_4_LUNG",0
"12266","GSE126030","P2_4_LUNG",0
"12267","GSE132771","P2_4_LUNG",0
"12268","GSE132914","P2_4_LUNG",0
"12269","GSE134355","P2_4_LUNG",0
"12270","GSE135893","P2_4_LUNG",0
"12271","GSE136831","P2_4_LUNG",0
"12272","GSE137026","P2_4_LUNG",0
"12273","GSE139534","P2_4_LUNG",0
"12274","GSE139555","P2_4_LUNG",0
"12275","GSE139819","P2_4_LUNG",0
"12276","GSE150247","P2_4_LUNG",0
"12277","GSE157376","P2_4_LUNG",0
"12278","GSE158942","P2_4_LUNG",0
"12279","GSE160664","P2_4_LUNG",0
"12280","GSE161382","P2_4_LUNG",0
"12281","GSE167295","P2_4_LUNG",0
"12282","GSE168191","P2_4_LUNG",0
"12283","GSE169471","P2_4_LUNG",0
"12284","GSE171524","P2_4_LUNG",0
"12285","GSE173896","P2_4_LUNG",0
"12286","GSE181388","P2_4_LUNG",0
"12287","GSE196303","P2_4_LUNG",0
"12288","GSE196341","P2_4_LUNG",0
"12289","GSE227136","P2_4_LUNG",0
"12290","HCL","P2_4_LUNG",0
"12291","HTAN_MSK","P2_4_LUNG",0
"12292","munich_cohort_human","P2_4_LUNG",0
"12293","P115_Syn21041850_Lung_scRNASEQ","P2_4_LUNG",10
"12294","P86_COVID19CELLATLAS_Lung_Parenchyma_scRNASEQ","P2_4_LUNG",0
"12295","P87_COVID19CELLATLAS_Lung_Bronchi_scRNASEQ","P2_4_LUNG",0
"12296","P88_COVID19CELLATLAS_Lung_Nasal_scRNASEQ","P2_4_LUNG",0
"12297","P90_COVID19CELLATLAS_Lung_scRNASEQ","P2_4_LUNG",0
"12298","P91_COVID19CELLATLAS_Lung_scRNASEQ","P2_4_LUNG",0
"12299","Travaglini_Krasnow_2020","P2_4_LUNG",0
"12300","Vieira_Teichmann_2019","P2_4_LUNG",0
"12301","E-MTAB-11278","P2_5_LUNG",0
"12302","EGAS00001004481","P2_5_LUNG",0
"12303","ERP114453","P2_5_LUNG",0
"12304","Fib_Atlas","P2_5_LUNG",0
"12305","GSE121080","P2_5_LUNG",0
"12306","GSE122960","P2_5_LUNG",0
"12307","GSE126030","P2_5_LUNG",0
"12308","GSE132771","P2_5_LUNG",0
"12309","GSE132914","P2_5_LUNG",0
"12310","GSE134355","P2_5_LUNG",0
"12311","GSE135893","P2_5_LUNG",0
"12312","GSE136831","P2_5_LUNG",0
"12313","GSE137026","P2_5_LUNG",0
"12314","GSE139534","P2_5_LUNG",0
"12315","GSE139555","P2_5_LUNG",0
"12316","GSE139819","P2_5_LUNG",0
"12317","GSE150247","P2_5_LUNG",0
"12318","GSE157376","P2_5_LUNG",0
"12319","GSE158942","P2_5_LUNG",0
"12320","GSE160664","P2_5_LUNG",0
"12321","GSE161382","P2_5_LUNG",0
"12322","GSE167295","P2_5_LUNG",0
"12323","GSE168191","P2_5_LUNG",0
"12324","GSE169471","P2_5_LUNG",0
"12325","GSE171524","P2_5_LUNG",0
"12326","GSE173896","P2_5_LUNG",0
"12327","GSE181388","P2_5_LUNG",0
"12328","GSE196303","P2_5_LUNG",0
"12329","GSE196341","P2_5_LUNG",0
"12330","GSE227136","P2_5_LUNG",0
"12331","HCL","P2_5_LUNG",0
"12332","HTAN_MSK","P2_5_LUNG",0
"12333","munich_cohort_human","P2_5_LUNG",0
"12334","P115_Syn21041850_Lung_scRNASEQ","P2_5_LUNG",35
"12335","P86_COVID19CELLATLAS_Lung_Parenchyma_scRNASEQ","P2_5_LUNG",0
"12336","P87_COVID19CELLATLAS_Lung_Bronchi_scRNASEQ","P2_5_LUNG",0
"12337","P88_COVID19CELLATLAS_Lung_Nasal_scRNASEQ","P2_5_LUNG",0
"12338","P90_COVID19CELLATLAS_Lung_scRNASEQ","P2_5_LUNG",0
"12339","P91_COVID19CELLATLAS_Lung_scRNASEQ","P2_5_LUNG",0
"12340","Travaglini_Krasnow_2020","P2_5_LUNG",0
"12341","Vieira_Teichmann_2019","P2_5_LUNG",0
"12342","E-MTAB-11278","P2_6_LUNG",0
"12343","EGAS00001004481","P2_6_LUNG",0
"12344","ERP114453","P2_6_LUNG",0
"12345","Fib_Atlas","P2_6_LUNG",0
"12346","GSE121080","P2_6_LUNG",0
"12347","GSE122960","P2_6_LUNG",0
"12348","GSE126030","P2_6_LUNG",0
"12349","GSE132771","P2_6_LUNG",0
"12350","GSE132914","P2_6_LUNG",0
"12351","GSE134355","P2_6_LUNG",0
"12352","GSE135893","P2_6_LUNG",0
"12353","GSE136831","P2_6_LUNG",0
"12354","GSE137026","P2_6_LUNG",0
"12355","GSE139534","P2_6_LUNG",0
"12356","GSE139555","P2_6_LUNG",0
"12357","GSE139819","P2_6_LUNG",0
"12358","GSE150247","P2_6_LUNG",0
"12359","GSE157376","P2_6_LUNG",0
"12360","GSE158942","P2_6_LUNG",0
"12361","GSE160664","P2_6_LUNG",0
"12362","GSE161382","P2_6_LUNG",0
"12363","GSE167295","P2_6_LUNG",0
"12364","GSE168191","P2_6_LUNG",0
"12365","GSE169471","P2_6_LUNG",0
"12366","GSE171524","P2_6_LUNG",0
"12367","GSE173896","P2_6_LUNG",0
"12368","GSE181388","P2_6_LUNG",0
"12369","GSE196303","P2_6_LUNG",0
"12370","GSE196341","P2_6_LUNG",0
"12371","GSE227136","P2_6_LUNG",0
"12372","HCL","P2_6_LUNG",0
"12373","HTAN_MSK","P2_6_LUNG",0
"12374","munich_cohort_human","P2_6_LUNG",0
"12375","P115_Syn21041850_Lung_scRNASEQ","P2_6_LUNG",11
"12376","P86_COVID19CELLATLAS_Lung_Parenchyma_scRNASEQ","P2_6_LUNG",0
"12377","P87_COVID19CELLATLAS_Lung_Bronchi_scRNASEQ","P2_6_LUNG",0
"12378","P88_COVID19CELLATLAS_Lung_Nasal_scRNASEQ","P2_6_LUNG",0
"12379","P90_COVID19CELLATLAS_Lung_scRNASEQ","P2_6_LUNG",0
"12380","P91_COVID19CELLATLAS_Lung_scRNASEQ","P2_6_LUNG",0
"12381","Travaglini_Krasnow_2020","P2_6_LUNG",0
"12382","Vieira_Teichmann_2019","P2_6_LUNG",0
"12383","E-MTAB-11278","P2_7_LUNG",0
"12384","EGAS00001004481","P2_7_LUNG",0
"12385","ERP114453","P2_7_LUNG",0
"12386","Fib_Atlas","P2_7_LUNG",0
"12387","GSE121080","P2_7_LUNG",0
"12388","GSE122960","P2_7_LUNG",0
"12389","GSE126030","P2_7_LUNG",0
"12390","GSE132771","P2_7_LUNG",0
"12391","GSE132914","P2_7_LUNG",0
"12392","GSE134355","P2_7_LUNG",0
"12393","GSE135893","P2_7_LUNG",0
"12394","GSE136831","P2_7_LUNG",0
"12395","GSE137026","P2_7_LUNG",0
"12396","GSE139534","P2_7_LUNG",0
"12397","GSE139555","P2_7_LUNG",0
"12398","GSE139819","P2_7_LUNG",0
"12399","GSE150247","P2_7_LUNG",0
"12400","GSE157376","P2_7_LUNG",0
"12401","GSE158942","P2_7_LUNG",0
"12402","GSE160664","P2_7_LUNG",0
"12403","GSE161382","P2_7_LUNG",0
"12404","GSE167295","P2_7_LUNG",0
"12405","GSE168191","P2_7_LUNG",0
"12406","GSE169471","P2_7_LUNG",0
"12407","GSE171524","P2_7_LUNG",0
"12408","GSE173896","P2_7_LUNG",0
"12409","GSE181388","P2_7_LUNG",0
"12410","GSE196303","P2_7_LUNG",0
"12411","GSE196341","P2_7_LUNG",0
"12412","GSE227136","P2_7_LUNG",0
"12413","HCL","P2_7_LUNG",0
"12414","HTAN_MSK","P2_7_LUNG",0
"12415","munich_cohort_human","P2_7_LUNG",0
"12416","P115_Syn21041850_Lung_scRNASEQ","P2_7_LUNG",22
"12417","P86_COVID19CELLATLAS_Lung_Parenchyma_scRNASEQ","P2_7_LUNG",0
"12418","P87_COVID19CELLATLAS_Lung_Bronchi_scRNASEQ","P2_7_LUNG",0
"12419","P88_COVID19CELLATLAS_Lung_Nasal_scRNASEQ","P2_7_LUNG",0
"12420","P90_COVID19CELLATLAS_Lung_scRNASEQ","P2_7_LUNG",0
"12421","P91_COVID19CELLATLAS_Lung_scRNASEQ","P2_7_LUNG",0
"12422","Travaglini_Krasnow_2020","P2_7_LUNG",0
"12423","Vieira_Teichmann_2019","P2_7_LUNG",0
"12424","E-MTAB-11278","P2_8_LUNG",0
"12425","EGAS00001004481","P2_8_LUNG",0
"12426","ERP114453","P2_8_LUNG",0
"12427","Fib_Atlas","P2_8_LUNG",0
"12428","GSE121080","P2_8_LUNG",0
"12429","GSE122960","P2_8_LUNG",0
"12430","GSE126030","P2_8_LUNG",0
"12431","GSE132771","P2_8_LUNG",0
"12432","GSE132914","P2_8_LUNG",0
"12433","GSE134355","P2_8_LUNG",0
"12434","GSE135893","P2_8_LUNG",0
"12435","GSE136831","P2_8_LUNG",0
"12436","GSE137026","P2_8_LUNG",0
"12437","GSE139534","P2_8_LUNG",0
"12438","GSE139555","P2_8_LUNG",0
"12439","GSE139819","P2_8_LUNG",0
"12440","GSE150247","P2_8_LUNG",0
"12441","GSE157376","P2_8_LUNG",0
"12442","GSE158942","P2_8_LUNG",0
"12443","GSE160664","P2_8_LUNG",0
"12444","GSE161382","P2_8_LUNG",0
"12445","GSE167295","P2_8_LUNG",0
"12446","GSE168191","P2_8_LUNG",0
"12447","GSE169471","P2_8_LUNG",0
"12448","GSE171524","P2_8_LUNG",0
"12449","GSE173896","P2_8_LUNG",0
"12450","GSE181388","P2_8_LUNG",0
"12451","GSE196303","P2_8_LUNG",0
"12452","GSE196341","P2_8_LUNG",0
"12453","GSE227136","P2_8_LUNG",0
"12454","HCL","P2_8_LUNG",0
"12455","HTAN_MSK","P2_8_LUNG",0
"12456","munich_cohort_human","P2_8_LUNG",0
"12457","P115_Syn21041850_Lung_scRNASEQ","P2_8_LUNG",23
"12458","P86_COVID19CELLATLAS_Lung_Parenchyma_scRNASEQ","P2_8_LUNG",0
"12459","P87_COVID19CELLATLAS_Lung_Bronchi_scRNASEQ","P2_8_LUNG",0
"12460","P88_COVID19CELLATLAS_Lung_Nasal_scRNASEQ","P2_8_LUNG",0
"12461","P90_COVID19CELLATLAS_Lung_scRNASEQ","P2_8_LUNG",0
"12462","P91_COVID19CELLATLAS_Lung_scRNASEQ","P2_8_LUNG",0
"12463","Travaglini_Krasnow_2020","P2_8_LUNG",0
"12464","Vieira_Teichmann_2019","P2_8_LUNG",0
"12465","E-MTAB-11278","P3_2_LUNG",0
"12466","EGAS00001004481","P3_2_LUNG",0
"12467","ERP114453","P3_2_LUNG",0
"12468","Fib_Atlas","P3_2_LUNG",0
"12469","GSE121080","P3_2_LUNG",0
"12470","GSE122960","P3_2_LUNG",0
"12471","GSE126030","P3_2_LUNG",0
"12472","GSE132771","P3_2_LUNG",0
"12473","GSE132914","P3_2_LUNG",0
"12474","GSE134355","P3_2_LUNG",0
"12475","GSE135893","P3_2_LUNG",0
"12476","GSE136831","P3_2_LUNG",0
"12477","GSE137026","P3_2_LUNG",0
"12478","GSE139534","P3_2_LUNG",0
"12479","GSE139555","P3_2_LUNG",0
"12480","GSE139819","P3_2_LUNG",0
"12481","GSE150247","P3_2_LUNG",0
"12482","GSE157376","P3_2_LUNG",0
"12483","GSE158942","P3_2_LUNG",0
"12484","GSE160664","P3_2_LUNG",0
"12485","GSE161382","P3_2_LUNG",0
"12486","GSE167295","P3_2_LUNG",0
"12487","GSE168191","P3_2_LUNG",0
"12488","GSE169471","P3_2_LUNG",0
"12489","GSE171524","P3_2_LUNG",0
"12490","GSE173896","P3_2_LUNG",0
"12491","GSE181388","P3_2_LUNG",0
"12492","GSE196303","P3_2_LUNG",0
"12493","GSE196341","P3_2_LUNG",0
"12494","GSE227136","P3_2_LUNG",0
"12495","HCL","P3_2_LUNG",0
"12496","HTAN_MSK","P3_2_LUNG",0
"12497","munich_cohort_human","P3_2_LUNG",0
"12498","P115_Syn21041850_Lung_scRNASEQ","P3_2_LUNG",16
"12499","P86_COVID19CELLATLAS_Lung_Parenchyma_scRNASEQ","P3_2_LUNG",0
"12500","P87_COVID19CELLATLAS_Lung_Bronchi_scRNASEQ","P3_2_LUNG",0
"12501","P88_COVID19CELLATLAS_Lung_Nasal_scRNASEQ","P3_2_LUNG",0
"12502","P90_COVID19CELLATLAS_Lung_scRNASEQ","P3_2_LUNG",0
"12503","P91_COVID19CELLATLAS_Lung_scRNASEQ","P3_2_LUNG",0
"12504","Travaglini_Krasnow_2020","P3_2_LUNG",0
"12505","Vieira_Teichmann_2019","P3_2_LUNG",0
"12506","E-MTAB-11278","P3_3_LUNG",0
"12507","EGAS00001004481","P3_3_LUNG",0
"12508","ERP114453","P3_3_LUNG",0
"12509","Fib_Atlas","P3_3_LUNG",0
"12510","GSE121080","P3_3_LUNG",0
"12511","GSE122960","P3_3_LUNG",0
"12512","GSE126030","P3_3_LUNG",0
"12513","GSE132771","P3_3_LUNG",0
"12514","GSE132914","P3_3_LUNG",0
"12515","GSE134355","P3_3_LUNG",0
"12516","GSE135893","P3_3_LUNG",0
"12517","GSE136831","P3_3_LUNG",0
"12518","GSE137026","P3_3_LUNG",0
"12519","GSE139534","P3_3_LUNG",0
"12520","GSE139555","P3_3_LUNG",0
"12521","GSE139819","P3_3_LUNG",0
"12522","GSE150247","P3_3_LUNG",0
"12523","GSE157376","P3_3_LUNG",0
"12524","GSE158942","P3_3_LUNG",0
"12525","GSE160664","P3_3_LUNG",0
"12526","GSE161382","P3_3_LUNG",0
"12527","GSE167295","P3_3_LUNG",0
"12528","GSE168191","P3_3_LUNG",0
"12529","GSE169471","P3_3_LUNG",0
"12530","GSE171524","P3_3_LUNG",0
"12531","GSE173896","P3_3_LUNG",0
"12532","GSE181388","P3_3_LUNG",0
"12533","GSE196303","P3_3_LUNG",0
"12534","GSE196341","P3_3_LUNG",0
"12535","GSE227136","P3_3_LUNG",0
"12536","HCL","P3_3_LUNG",0
"12537","HTAN_MSK","P3_3_LUNG",0
"12538","munich_cohort_human","P3_3_LUNG",0
"12539","P115_Syn21041850_Lung_scRNASEQ","P3_3_LUNG",27
"12540","P86_COVID19CELLATLAS_Lung_Parenchyma_scRNASEQ","P3_3_LUNG",0
"12541","P87_COVID19CELLATLAS_Lung_Bronchi_scRNASEQ","P3_3_LUNG",0
