"","param","celltype","counts"
"4271","GSM5873136","Secretory",0
"4272","GSM5873137","Secretory",48
"4273","GSM5873138","Secretory",0
"4274","GSM5873139","Secretory",2
"4275","GSM5873140","Secretory",9
"4276","GSM5873141","Secretory",27
"4277","GSM5873142","Secretory",950
"4278","GSM5873143","Secretory",15
"4279","GSM5873144","Secretory",1
"4280","GSM5873145","Secretory",35
"4281","GSM5873146","Secretory",2
"4282","GSM7103257","Secretory",1
"4283","GSM7103264","Secretory",4
"4284","GSM7103271","Secretory",1
"4285","GSM7103275","Secretory",1
"4286","GSM7103276","Secretory",5
"4287","GSM7103277","Secretory",1
"4288","GSM7103278","Secretory",1
"4289","GSM7103279","Secretory",17
"4290","GSM7103280","Secretory",10
"4291","GSM7103281","Secretory",7
"4292","GSM7103282","Secretory",49
"4293","GSM7103283","Secretory",1
"4294","GSM7103295","Secretory",0
"4295","GSM7103296","Secretory",0
"4296","GSM7103297","Secretory",0
"4297","GSM7103298","Secretory",0
"4298","GSM7103305","Secretory",0
"4299","GSM7103306","Secretory",4
"4300","GSM7103307","Secretory",3
"4301","GSM7103308","Secretory",0
"4302","GSM7103313","Secretory",6
"4303","GSM7103314","Secretory",76
"4304","GSM7103315","Secretory",17
"4305","GSM7103316","Secretory",36
"4306","GSM7103317","Secretory",9
"4307","GSM7103318","Secretory",31
"4308","GSM7103319","Secretory",43
"4309","GSM7103320","Secretory",3
"4310","GSM7103327","Secretory",0
"4311","GSM7103334","Secretory",3
"4312","JVV9L8ng_LUNG","Secretory",0
"4313","KJYDM1ng_LUNG","Secretory",0
"4314","LungTranscriptome7119452_LUNG","Secretory",0
"4315","LungTranscriptome7119453_LUNG","Secretory",0
"4316","LungTranscriptome7135919_LUNG","Secretory",0
"4317","LungTranscriptome7135920_LUNG","Secretory",0
"4318","LungTranscriptome7185212_LUNG","Secretory",0
"4319","LungTranscriptome7185213_LUNG","Secretory",0
"4320","LungTranscriptome7239213_LUNG","Secretory",0
"4321","LungTranscriptome7239217_LUNG","Secretory",0
"4322","LungTranscriptome7239218_LUNG","Secretory",0
"4323","LungTranscriptome7239219_LUNG","Secretory",0
"4324","LungTranscriptome7239220_LUNG","Secretory",0
"4325","medial_2_LUNG","Secretory",0
"4326","medial_3_LUNG","Secretory",0
"4327","muc10380","Secretory",0
"4328","muc3843","Secretory",2
"4329","muc4658","Secretory",2
"4330","muc4659","Secretory",0
"4331","muc5103","Secretory",1
"4332","muc5105","Secretory",0
"4333","muc5212","Secretory",0
"4334","muc5213","Secretory",0
"4335","muc9832","Secretory",0
"4336","muc9833","Secretory",0
"4337","ODGS1Mng_LUNG","Secretory",7
"4338","P1_2_LUNG","Secretory",2
"4339","P1_3_LUNG","Secretory",0
"4340","P1_4_LUNG","Secretory",0
"4341","P2_1_LUNG","Secretory",0
"4342","P2_2_LUNG","Secretory",0
"4343","P2_3_LUNG","Secretory",0
"4344","P2_4_LUNG","Secretory",0
"4345","P2_5_LUNG","Secretory",4
"4346","P2_6_LUNG","Secretory",0
"4347","P2_7_LUNG","Secretory",0
"4348","P2_8_LUNG","Secretory",0
"4349","P3_2_LUNG","Secretory",0
"4350","P3_3_LUNG","Secretory",5
"4351","P3_4_LUNG","Secretory",0
"4352","P3_5_LUNG","Secretory",0
"4353","P3_6_LUNG","Secretory",5
"4354","P3_7_LUNG","Secretory",0
"4355","p46c_LUNG","Secretory",39
"4356","p47c_LUNG","Secretory",12
"4357","p50c_LUNG","Secretory",65
"4358","p51c_LUNG","Secretory",25
"4359","proximal_3_LUNG","Secretory",0
"4360","QZY9VQng_LUNG","Secretory",0
"4361","RU675_N","Secretory",1
"4362","RU682_N","Secretory",1
"4363","RU684_N","Secretory",0
"4364","RU685_N","Secretory",0
"4365","S4ECX8ng_LUNG","Secretory",8
"4366","sample10","Secretory",1
"4367","sample11","Secretory",0
"4368","sample4","Secretory",3
"4369","sample8","Secretory",0
"4370","sample9","Secretory",0
"4371","SHMI57ng_LUNG","Secretory",2
"4372","Travaglini_Krasnow_2020_distal 1a","Secretory",6
"4373","Travaglini_Krasnow_2020_distal 1b","Secretory",8
"4374","Travaglini_Krasnow_2020_distal 2","Secretory",1
"4375","Travaglini_Krasnow_2020_distal 3","Secretory",3
"4376","Travaglini_Krasnow_2020_medial 2","Secretory",0
"4377","Travaglini_Krasnow_2020_medial 3","Secretory",0
"4378","Travaglini_Krasnow_2020_proximal 3","Secretory",0
"4379","Vieira_Teichmann_2019_Dropseq_1","Secretory",0
"4380","Vieira_Teichmann_2019_Dropseq_2","Secretory",1
"4381","ZM3KACng_LUNG","Secretory",8
"4382","101CV0ng_LUNG","Stromal",0
"4383","16E0F2ng_LUNG","Stromal",1
"4384","1A1DFBng_LUNG","Stromal",0
"4385","343B_0h","Stromal",0
"4386","343B_24h","Stromal",0
"4387","343B_72h","Stromal",0
"4388","356C_0h","Stromal",0
"4389","356C_12h","Stromal",0
"4390","356C_24h","Stromal",0
"4391","356C_72h","Stromal",0
"4392","367C_0h","Stromal",0
"4393","367C_12h","Stromal",1
"4394","367C_24h","Stromal",0
"4395","367C_72h","Stromal",1
"4396","368C_0h","Stromal",0
"4397","368C_12h","Stromal",0
"4398","368C_24h","Stromal",0
"4399","368C_72h","Stromal",1
"4400","390C_0h","Stromal",1
"4401","390C_12h","Stromal",1
"4402","390C_24h","Stromal",0
"4403","390C_72h","Stromal",0
"4404","4951STDY7472265_LUNG","Stromal",0
"4405","4951STDY7472266_LUNG","Stromal",0
"4406","4951STDY7472267_LUNG","Stromal",0
"4407","4951STDY7487591_LUNG","Stromal",0
"4408","4951STDY7487592_LUNG","Stromal",0
"4409","4951STDY7487593_LUNG","Stromal",0
"4410","9JQK55ng_LUNG","Stromal",0
"4411","A9LCTZng_LUNG","Stromal",1
"4412","AdultLung_1","Stromal",5
"4413","AdultLung_2","Stromal",2
"4414","AdultLung_3","Stromal",1
"4415","CTTV027_RNAseq6949176_LUNG","Stromal",0
"4416","CTTV027_RNAseq6949177_LUNG","Stromal",0
"4417","CTTV027_RNAseq7118945_LUNG","Stromal",0
"4418","CTTV027_RNAseq7118946_LUNG","Stromal",0
"4419","CTTV027_RNAseq7333557_LUNG","Stromal",0
"4420","D088_LUNG","Stromal",2
"4421","D122_LUNG","Stromal",0
"4422","D150_LUNG","Stromal",3
"4423","D175_LUNG","Stromal",1
"4424","D231_LUNG","Stromal",0
"4425","distal_1a_LUNG","Stromal",0
"4426","distal_1b_LUNG","Stromal",0
"4427","distal_2_LUNG","Stromal",0
"4428","distal_3_LUNG","Stromal",0
"4429","ERR8048258","Stromal",1
"4430","ERR8048273","Stromal",23
"4431","ERR8048274","Stromal",10
"4432","FetalLung_1","Stromal",1
"4433","FetalLung_2","Stromal",2
"4434","Fib_Atlas","Stromal",0
"4435","GSM3425686","Stromal",0
"4436","GSM3425687","Stromal",0
"4437","GSM3425692","Stromal",2
"4438","GSM3425693","Stromal",0
"4439","GSM3489182","Stromal",0
"4440","GSM3489185","Stromal",0
"4441","GSM3489187","Stromal",0
"4442","GSM3489189","Stromal",0
"4443","GSM3489191","Stromal",0
"4444","GSM3489193","Stromal",0
"4445","GSM3489195","Stromal",0
"4446","GSM3489197","Stromal",0
"4447","GSM3589406","Stromal",0
"4448","GSM3589407","Stromal",1
"4449","GSM3891620","Stromal",51
"4450","GSM3891621","Stromal",1
"4451","GSM3891622","Stromal",19
"4452","GSM3891623","Stromal",10
"4453","GSM3891624","Stromal",17
"4454","GSM3891625","Stromal",0
"4455","GSM3891632","Stromal",96
"4456","GSM3891633","Stromal",2
"4457","GSM3891634","Stromal",28
"4458","GSM3891635","Stromal",2
"4459","GSM3896324","Stromal",0
"4460","GSM3896325","Stromal",0
"4461","GSM3896326","Stromal",0
"4462","GSM4008628","Stromal",0
"4463","GSM4008629","Stromal",0
"4464","GSM4008630","Stromal",0
"4465","GSM4008631","Stromal",0
"4466","GSM4008632","Stromal",0
"4467","GSM4008633","Stromal",0
"4468","GSM4037301","Stromal",0
"4469","GSM4037302","Stromal",0
"4470","GSM4037305","Stromal",0
"4471","GSM4037306","Stromal",2
"4472","GSM4037309","Stromal",1
"4473","GSM4037313","Stromal",0
"4474","GSM4037316","Stromal",0
"4475","GSM4037323","Stromal",0
"4476","GSM4037324","Stromal",1
"4477","GSM4037325","Stromal",0
"4478","GSM4058901","Stromal",0
"4479","GSM4058904","Stromal",0
"4480","GSM4058905","Stromal",0
"4481","GSM4058907","Stromal",0
"4482","GSM4058908","Stromal",0
"4483","GSM4058909","Stromal",0
"4484","GSM4058913","Stromal",1
"4485","GSM4058914","Stromal",0
"4486","GSM4058915","Stromal",0
"4487","GSM4058916","Stromal",0
"4488","GSM4058917","Stromal",0
"4489","GSM4058918","Stromal",0
"4490","GSM4058919","Stromal",0
"4491","GSM4058920","Stromal",0
"4492","GSM4058921","Stromal",0
"4493","GSM4058922","Stromal",0
"4494","GSM4058923","Stromal",0
"4495","GSM4058924","Stromal",0
"4496","GSM4058925","Stromal",0
"4497","GSM4058926","Stromal",0
"4498","GSM4058927","Stromal",0
"4499","GSM4058928","Stromal",1
"4500","GSM4058931","Stromal",0
"4501","GSM4058932","Stromal",2
"4502","GSM4058933","Stromal",1
"4503","GSM4058934","Stromal",0
"4504","GSM4058935","Stromal",4
"4505","GSM4058936","Stromal",0
"4506","GSM4058937","Stromal",0
"4507","GSM4058938","Stromal",0
"4508","GSM4058939","Stromal",3
"4509","GSM4058940","Stromal",4
"4510","GSM4058941","Stromal",2
"4511","GSM4058942","Stromal",0
"4512","GSM4058947","Stromal",0
"4513","GSM4058949","Stromal",1
"4514","GSM4058953","Stromal",0
"4515","GSM4058956","Stromal",1
"4516","GSM4058957","Stromal",0
"4517","GSM4058962","Stromal",0
"4518","GSM4058963","Stromal",0
"4519","GSM4058971","Stromal",1
"4520","GSM4058973","Stromal",0
"4521","GSM4058975","Stromal",0
"4522","GSM4058976","Stromal",0
"4523","GSM4058977","Stromal",0
"4524","GSM4065876","Stromal",0
"4525","GSM4065877","Stromal",1
"4526","GSM4065878","Stromal",17
"4527","GSM4065879","Stromal",6
"4528","GSM4143262","Stromal",6
"4529","GSM4143263","Stromal",8
"4530","GSM4143656","Stromal",0
"4531","GSM4143658","Stromal",0
"4532","GSM4143660","Stromal",0
"4533","GSM4143662","Stromal",0
"4534","GSM4143664","Stromal",0
"4535","GSM4143666","Stromal",0
"4536","GSM4321402","Stromal",1
"4537","GSM4321403","Stromal",0
"4538","GSM4321404","Stromal",7
"4539","GSM4321405","Stromal",0
"4540","GSM4544005","Stromal",4
"4541","GSM4544006","Stromal",1
"4542","GSM4544007","Stromal",0
"4543","GSM4763859","Stromal",0
"4544","GSM4763860","Stromal",2
"4545","GSM4763861","Stromal",1
"4546","GSM4763862","Stromal",0
"4547","GSM4763863","Stromal",1
"4548","GSM4816089","Stromal",0
"4549","GSM4876617","Stromal",0
"4550","GSM4876620","Stromal",0
"4551","GSM5100998","Stromal",0
"4552","GSM5100999","Stromal",1
"4553","GSM5101000","Stromal",0
"4554","GSM5133588","Stromal",31
"4555","GSM5133589","Stromal",28
"4556","GSM5133590","Stromal",24
"4557","GSM5133591","Stromal",15
"4558","GSM5133592","Stromal",13
"4559","GSM5133593","Stromal",8
"4560","GSM5133594","Stromal",0
"4561","GSM5133595","Stromal",0
"4562","GSM5133596","Stromal",0
"4563","GSM5133597","Stromal",0
"4564","GSM5133598","Stromal",1
"4565","GSM5133599","Stromal",0
"4566","GSM5133600","Stromal",0
"4567","GSM5133601","Stromal",0
"4568","GSM5133602","Stromal",1
"4569","GSM5133603","Stromal",2
"4570","GSM5133604","Stromal",1
"4571","GSM5133605","Stromal",1
"4572","GSM5133606","Stromal",2
"4573","GSM5206782","Stromal",0
"4574","GSM5206783","Stromal",0
"4575","GSM5206784","Stromal",0
"4576","GSM5226574","Stromal",1
"4577","GSM5226575","Stromal",0
"4578","GSM5226576","Stromal",2
"4579","GSM5226577","Stromal",0
"4580","GSM5226578","Stromal",2
"4581","GSM5226579","Stromal",0
"4582","GSM5226580","Stromal",2
"4583","GSM5282537","Stromal",23
"4584","GSM5282538","Stromal",1
"4585","GSM5282539","Stromal",8
"4586","GSM5282540","Stromal",6
"4587","GSM5282541","Stromal",0
"4588","GSM5282542","Stromal",0
"4589","GSM5282543","Stromal",0
"4590","GSM5282544","Stromal",3
"4591","GSM5282545","Stromal",9
"4592","GSM5282546","Stromal",0
"4593","GSM5282547","Stromal",2
"4594","GSM5282548","Stromal",0
"4595","GSM5501481","Stromal",4
"4596","GSM5501482","Stromal",0
"4597","GSM5870246","Stromal",0
"4598","GSM5870247","Stromal",0
"4599","GSM5870248","Stromal",1
"4600","GSM5870249","Stromal",0
"4601","GSM5870251","Stromal",1
"4602","GSM5870252","Stromal",2
"4603","GSM5870253","Stromal",0
"4604","GSM5870254","Stromal",0
"4605","GSM5870255","Stromal",0
"4606","GSM5870257","Stromal",0
"4607","GSM5873135","Stromal",1
"4608","GSM5873136","Stromal",13
"4609","GSM5873137","Stromal",2
"4610","GSM5873138","Stromal",0
"4611","GSM5873139","Stromal",0
"4612","GSM5873140","Stromal",112
"4613","GSM5873141","Stromal",1
"4614","GSM5873142","Stromal",104
"4615","GSM5873143","Stromal",4
"4616","GSM5873144","Stromal",9
"4617","GSM5873145","Stromal",6
"4618","GSM5873146","Stromal",18
"4619","GSM7103257","Stromal",0
"4620","GSM7103264","Stromal",0
"4621","GSM7103271","Stromal",0
"4622","GSM7103275","Stromal",1
"4623","GSM7103276","Stromal",2
"4624","GSM7103277","Stromal",5
"4625","GSM7103278","Stromal",0
"4626","GSM7103279","Stromal",3
"4627","GSM7103280","Stromal",0
"4628","GSM7103281","Stromal",0
"4629","GSM7103282","Stromal",0
"4630","GSM7103283","Stromal",0
"4631","GSM7103295","Stromal",0
"4632","GSM7103296","Stromal",0
"4633","GSM7103297","Stromal",0
"4634","GSM7103298","Stromal",0
"4635","GSM7103305","Stromal",0
"4636","GSM7103306","Stromal",0
"4637","GSM7103307","Stromal",0
"4638","GSM7103308","Stromal",1
"4639","GSM7103313","Stromal",0
"4640","GSM7103314","Stromal",3
"4641","GSM7103315","Stromal",1
"4642","GSM7103316","Stromal",1
"4643","GSM7103317","Stromal",2
"4644","GSM7103318","Stromal",2
"4645","GSM7103319","Stromal",14
"4646","GSM7103320","Stromal",2
"4647","GSM7103327","Stromal",0
"4648","GSM7103334","Stromal",1
"4649","JVV9L8ng_LUNG","Stromal",0
"4650","KJYDM1ng_LUNG","Stromal",0
"4651","LungTranscriptome7119452_LUNG","Stromal",0
"4652","LungTranscriptome7119453_LUNG","Stromal",0
"4653","LungTranscriptome7135919_LUNG","Stromal",0
"4654","LungTranscriptome7135920_LUNG","Stromal",0
"4655","LungTranscriptome7185212_LUNG","Stromal",0
"4656","LungTranscriptome7185213_LUNG","Stromal",0
"4657","LungTranscriptome7239213_LUNG","Stromal",0
"4658","LungTranscriptome7239217_LUNG","Stromal",0
"4659","LungTranscriptome7239218_LUNG","Stromal",0
"4660","LungTranscriptome7239219_LUNG","Stromal",1
"4661","LungTranscriptome7239220_LUNG","Stromal",0
"4662","medial_2_LUNG","Stromal",0
"4663","medial_3_LUNG","Stromal",0
"4664","muc10380","Stromal",0
"4665","muc3843","Stromal",0
"4666","muc4658","Stromal",1
"4667","muc4659","Stromal",0
"4668","muc5103","Stromal",0
"4669","muc5105","Stromal",0
"4670","muc5212","Stromal",0
"4671","muc5213","Stromal",0
"4672","muc9832","Stromal",0
"4673","muc9833","Stromal",0
"4674","ODGS1Mng_LUNG","Stromal",0
"4675","P1_2_LUNG","Stromal",1
"4676","P1_3_LUNG","Stromal",0
"4677","P1_4_LUNG","Stromal",2
"4678","P2_1_LUNG","Stromal",2
"4679","P2_2_LUNG","Stromal",0
"4680","P2_3_LUNG","Stromal",1
"4681","P2_4_LUNG","Stromal",0
"4682","P2_5_LUNG","Stromal",6
"4683","P2_6_LUNG","Stromal",2
"4684","P2_7_LUNG","Stromal",0
"4685","P2_8_LUNG","Stromal",4
"4686","P3_2_LUNG","Stromal",0
"4687","P3_3_LUNG","Stromal",0
"4688","P3_4_LUNG","Stromal",5
"4689","P3_5_LUNG","Stromal",5
"4690","P3_6_LUNG","Stromal",0
"4691","P3_7_LUNG","Stromal",0
"4692","p46c_LUNG","Stromal",0
"4693","p47c_LUNG","Stromal",0
"4694","p50c_LUNG","Stromal",0
"4695","p51c_LUNG","Stromal",0
"4696","proximal_3_LUNG","Stromal",0
"4697","QZY9VQng_LUNG","Stromal",2
"4698","RU675_N","Stromal",0
"4699","RU682_N","Stromal",0
"4700","RU684_N","Stromal",0
"4701","RU685_N","Stromal",0
"4702","S4ECX8ng_LUNG","Stromal",0
"4703","sample10","Stromal",0
"4704","sample11","Stromal",0
"4705","sample4","Stromal",0
"4706","sample8","Stromal",0
"4707","sample9","Stromal",0
"4708","SHMI57ng_LUNG","Stromal",0
"4709","Travaglini_Krasnow_2020_distal 1a","Stromal",4
"4710","Travaglini_Krasnow_2020_distal 1b","Stromal",4
"4711","Travaglini_Krasnow_2020_distal 2","Stromal",1
"4712","Travaglini_Krasnow_2020_distal 3","Stromal",0
"4713","Travaglini_Krasnow_2020_medial 2","Stromal",0
"4714","Travaglini_Krasnow_2020_medial 3","Stromal",0
"4715","Travaglini_Krasnow_2020_proximal 3","Stromal",0
"4716","Vieira_Teichmann_2019_Dropseq_1","Stromal",0
"4717","Vieira_Teichmann_2019_Dropseq_2","Stromal",0
"4718","ZM3KACng_LUNG","Stromal",0
